-143.845, -348.162, 15.767, 42.168
-144.268, -349.119, 15.668, 42.235
-144.696, -350.066, 15.562, 42.302
-145.129, -351.003, 15.458, 42.369
-145.566, -351.932, 15.370, 42.436
-146.007, -352.854, 15.308, 42.503
-146.452, -353.771, 15.275, 42.570
-146.902, -354.684, 15.272, 42.637
-147.358, -355.597, 15.296, 42.704
-147.818, -356.509, 15.343, 42.771
-148.284, -357.424, 15.410, 42.838
-148.755, -358.342, 15.495, 42.905
-149.232, -359.263, 15.594, 42.972
-149.715, -360.190, 15.704, 43.039
-150.204, -361.122, 15.825, 43.106
-150.699, -362.061, 15.955, 43.173
-151.199, -363.006, 16.091, 43.240
-151.707, -363.958, 16.234, 43.307
-152.220, -364.919, 16.381, 43.374
-152.740, -365.887, 16.533, 43.441
-153.265, -366.863, 16.688, 43.508
-153.797, -367.849, 16.846, 43.575
-154.334, -368.842, 17.005, 43.642
-154.878, -369.845, 17.167, 43.709
-155.427, -370.858, 17.330, 43.776
-155.982, -371.879, 17.494, 43.843
-156.542, -372.910, 17.659, 43.910
-157.108, -373.950, 17.824, 43.977
-157.679, -375.001, 17.990, 44.044
-158.255, -376.061, 18.155, 44.111
-158.835, -377.131, 18.320, 44.178
-159.420, -378.211, 18.484, 44.245
-160.010, -379.301, 18.648, 44.312
-160.603, -380.401, 18.811, 44.379
-161.200, -381.511, 18.973, 44.446
-161.801, -382.632, 19.135, 44.513
-162.406, -383.763, 19.294, 44.580
-163.013, -384.905, 19.453, 44.647
-163.623, -386.056, 19.610, 44.714
-164.236, -387.219, 19.766, 44.781
-164.851, -388.391, 19.920, 44.848
-165.467, -389.575, 20.072, 44.915
-166.086, -390.768, 20.222, 44.982
-166.706, -391.973, 20.371, 45.049
-167.326, -393.188, 20.518, 45.116
-167.947, -394.413, 20.662, 45.183
-168.569, -395.649, 20.805, 45.250
-169.190, -396.896, 20.946, 45.317
-169.810, -398.153, 21.084, 45.384
-170.430, -399.421, 21.221, 45.451
-171.047, -400.700, 21.356, 45.518
-171.664, -401.990, 21.488, 45.585
-172.278, -403.290, 21.618, 45.652
-172.889, -404.600, 21.742, 45.719
-173.497, -405.921, 21.854, 45.786
-174.101, -407.251, 21.946, 45.853
-174.700, -408.589, 22.005, 45.920
-175.291, -409.931, 22.009, 45.987
-175.875, -411.273, 21.939, 46.054
-176.446, -412.611, 21.788, 46.121
-177.005, -413.940, 21.563, 46.188
-177.548, -415.256, 21.285, 46.255
-178.074, -416.558, 20.978, 46.322
-178.583, -417.844, 20.661, 46.389
-179.074, -419.115, 20.351, 46.456
-179.548, -420.373, 20.064, 46.523
-180.004, -421.618, 19.811, 46.590
-180.444, -422.853, 19.596, 46.657
-180.869, -424.081, 19.421, 46.724
